frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
77,474.83,1,Der,214.82,251.09,0.96,223.22,321.26,0.98
77,474.83,2,Der,334.61,285.21,0.97,342.21,337.83,0.97
77,474.83,3,Der,306.15,284.13,0.95,312.40,334.26,0.94
78,481.82,0,Der,264.33,269.41,0.98,271.21,330.87,0.98
78,481.82,1,Der,212.96,249.85,0.94,220.91,321.28,0.96
78,481.82,2,Der,334.82,285.11,0.97,342.06,337.46,0.96
78,481.82,3,Der,306.12,282.72,0.97,313.03,337.85,0.96
79,513.51,0,Der,262.77,268.42,0.98,269.85,331.21,0.99
79,513.51,1,Der,212.65,249.15,0.93,219.83,320.56,0.96
79,513.51,2,Der,334.74,284.62,0.96,341.00,339.34,0.96
79,513.51,3,Der,305.59,283.86,0.95,312.53,337.35,0.95
80,477.48,0,Der,261.48,268.01,0.98,269.19,331.14,0.99
80,477.48,1,Izq,241.24,248.95,0.92,237.51,318.71,0.95
80,477.48,2,Der,305.76,284.59,0.95,312.63,339.50,0.95
80,477.48,3,Der,335.67,285.50,0.95,341.73,340.77,0.94
81,476.09,0,Der,262.01,267.63,0.98,269.41,330.89,0.98
81,476.09,1,Der,214.89,248.07,0.95,220.96,319.87,0.96
81,476.09,2,Der,304.76,284.29,0.96,311.34,341.26,0.96
81,476.09,3,Izq,361.63,285.83,0.95,358.11,341.29,0.94
82,474.48,0,Der,260.96,266.36,0.98,268.22,329.29,0.98
82,474.48,1,Der,215.00,247.67,0.94,220.37,318.87,0.96
82,474.48,2,Izq,361.67,284.24,0.96,357.78,338.58,0.95
82,474.48,3,Der,304.69,284.24,0.96,310.97,339.63,0.96
83,477.32,0,Der,261.73,266.18,0.98,269.08,329.45,0.98
83,477.32,1,Der,216.18,246.59,0.92,220.39,319.47,0.95
83,477.32,2,Der,304.22,284.44,0.97,310.93,342.34,0.97
83,477.32,3,Izq,363.38,284.43,0.96,360.22,337.91,0.96
84,476.39,0,Der,260.91,266.15,0.98,268.41,330.15,0.98
84,476.39,1,Der,215.32,245.85,0.93,218.88,318.07,0.95
84,476.39,2,Der,305.50,283.90,0.94,312.49,338.12,0.94
84,476.39,3,Izq,364.79,284.18,0.96,360.99,338.68,0.95
85,483.25,0,Der,260.62,265.84,0.98,268.46,329.46,0.98
85,483.25,1,Izq,244.85,249.08,0.94,237.17,319.95,0.95
85,483.25,2,Der,305.64,283.36,0.96,312.48,340.43,0.96
85,483.25,3,Der,339.70,283.93,0.97,344.99,338.49,0.96
86,475.10,0,Der,261.37,265.96,0.98,268.89,329.76,0.98
86,475.10,1,Izq,245.87,246.90,0.95,237.53,318.57,0.96
86,475.10,2,Der,305.04,283.44,0.95,311.37,339.10,0.96
86,475.10,3,Der,340.23,281.57,0.95,346.30,336.76,0.95
87,534.47,0,Der,261.36,265.77,0.98,269.16,330.25,0.98
87,534.47,1,Izq,247.06,245.92,0.95,237.65,318.17,0.97
87,534.47,2,Der,340.16,281.10,0.96,346.17,335.82,0.97
87,534.47,3,Der,303.89,280.87,0.96,311.12,337.79,0.96
88,473.39,0,Der,262.51,265.37,0.98,269.99,330.23,0.98
88,473.39,1,Der,339.84,281.13,0.97,345.60,335.15,0.98
88,473.39,2,Der,218.07,243.48,0.94,220.64,317.39,0.96
88,473.39,3,Der,304.21,279.42,0.95,310.95,339.65,0.95
89,484.60,0,Der,262.88,265.67,0.98,270.03,329.44,0.98
89,484.60,1,Izq,369.34,278.84,0.97,364.54,333.29,0.98
89,484.60,2,Izq,248.41,241.11,0.95,239.91,313.69,0.97
89,484.60,3,Der,303.97,278.47,0.94,310.67,337.69,0.94
90,476.80,0,Der,263.05,264.99,0.98,270.01,329.72,0.98
90,476.80,1,Der,339.19,278.43,0.98,345.92,334.57,0.98
90,476.80,2,Der,218.30,240.55,0.95,221.09,315.15,0.96
90,476.80,3,Der,302.92,278.14,0.96,309.95,338.91,0.96
91,482.64,0,Der,262.89,264.03,0.97,269.97,328.94,0.98
91,482.64,1,Der,340.86,276.22,0.99,347.81,332.57,0.99
91,482.64,2,Der,218.59,240.88,0.94,220.81,316.45,0.96
92,475.32,0,Der,263.51,264.19,0.97,270.73,329.47,0.97
92,475.32,1,Der,342.86,275.89,0.98,348.78,332.97,0.99
92,475.32,2,Der,219.00,240.63,0.93,221.79,315.59,0.94
92,475.32,3,Der,303.48,275.08,0.96,310.94,337.12,0.96
93,471.81,0,Der,264.40,263.41,0.95,270.88,329.07,0.96
93,471.81,1,Der,218.71,239.30,0.95,221.70,315.75,0.95
93,471.81,2,Der,342.99,276.19,0.97,348.82,333.22,0.98
93,471.81,3,Der,304.65,275.27,0.94,311.26,336.85,0.94
94,527.22,0,Der,265.31,260.87,0.93,270.74,326.52,0.94
94,527.22,1,Der,220.25,237.89,0.95,221.71,313.88,0.96
94,527.22,2,Der,343.76,277.15,0.97,349.37,333.81,0.98
94,527.22,3,Der,305.35,274.19,0.94,311.69,335.91,0.94
95,470.47,0,Der,344.55,278.19,0.97,351.23,337.51,0.96
95,470.47,1,Der,265.95,259.42,0.91,270.83,324.46,0.93
95,470.47,2,Izq,253.49,238.55,0.95,242.88,315.51,0.96
95,470.47,3,Der,305.55,274.84,0.96,312.57,334.53,0.96
96,474.26,0,Der,344.75,278.33,0.97,351.73,340.68,0.97
96,474.26,1,Der,265.73,258.50,0.97,270.96,324.62,0.97
96,474.26,2,Izq,254.56,238.46,0.92,244.68,317.36,0.94
96,474.26,3,Der,304.87,276.63,0.97,312.40,342.32,0.97
97,472.64,0,Der,345.77,277.44,0.97,352.86,340.97,0.97
97,472.64,1,Der,265.86,257.07,0.91,270.78,323.45,0.94
97,472.64,2,Der,220.61,239.11,0.93,224.38,317.90,0.95
97,472.64,3,Der,305.40,274.40,0.96,313.22,342.29,0.96
98,471.15,0,Der,345.92,277.78,0.96,353.27,341.18,0.97
